sample_name,protocol,organism,read_type,data_source,srr,srx,sample_title,sample_geo_accession,sample_status,sample_submission_date,sample_last_update_date,sample_type,sample_channel_count,sample_source_name_ch1,sample_organism_ch1,sample_taxid_ch1,sample_molecule_ch1,sample_platform_id,sample_contact_name,sample_contact_email,sample_contact_institute,sample_contact_address,sample_contact_city,sample_contact_state,sample_contact_zip_postal_code,sample_contact_country,sample_instrument_model,sample_library_selection,sample_library_source,sample_library_strategy,gsm_id,sample_supplementary_file_1,sample_series_id,sample_data_row_count,big_key,tissue,cell_type,genome_build,biosample,sra
singles-bm0106-hsc-sim-160219-81,,,,,,,singles-BM0106-HSC-SIM-160219-81,GSM2540571,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540571,NONE,"GSE96769, GSE96772",0,SRX2649874,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613508,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649874
singles-bm0106-hsc-sim-160219-82,,,,,,,singles-BM0106-HSC-SIM-160219-82,GSM2540572,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540572,NONE,"GSE96769, GSE96772",0,SRX2649875,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613507,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649875
singles-bm0106-hsc-sim-160219-83,,,,,,,singles-BM0106-HSC-SIM-160219-83,GSM2540573,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540573,NONE,"GSE96769, GSE96772",0,SRX2649876,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613506,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649876
singles-bm0106-hsc-sim-160219-84,,,,,,,singles-BM0106-HSC-SIM-160219-84,GSM2540574,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540574,NONE,"GSE96769, GSE96772",0,SRX2649877,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613502,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649877
singles-bm0106-hsc-sim-160219-85,,,,,,,singles-BM0106-HSC-SIM-160219-85,GSM2540575,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540575,NONE,"GSE96769, GSE96772",0,SRX2649878,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613501,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649878
singles-bm0106-hsc-sim-160219-86,,,,,,,singles-BM0106-HSC-SIM-160219-86,GSM2540576,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540576,NONE,"GSE96769, GSE96772",0,SRX2649879,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613500,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649879
singles-bm0106-hsc-sim-160219-87,,,,,,,singles-BM0106-HSC-SIM-160219-87,GSM2540577,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540577,NONE,"GSE96769, GSE96772",0,SRX2649880,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613207,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649880
singles-bm0106-hsc-sim-160219-88,,,,,,,singles-BM0106-HSC-SIM-160219-88,GSM2540578,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540578,NONE,"GSE96769, GSE96772",0,SRX2649881,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613206,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649881
singles-bm0106-hsc-sim-160219-89,,,,,,,singles-BM0106-HSC-SIM-160219-89,GSM2540579,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540579,NONE,"GSE96769, GSE96772",0,SRX2649882,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613505,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649882
singles-bm0106-hsc-sim-160219-90,,,,,,,singles-BM0106-HSC-SIM-160219-90,GSM2540580,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540580,NONE,"GSE96769, GSE96772",0,SRX2649883,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613504,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649883
singles-bm0106-hsc-sim-160219-91,,,,,,,singles-BM0106-HSC-SIM-160219-91,GSM2540581,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540581,NONE,"GSE96769, GSE96772",0,SRX2649884,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613503,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649884
singles-bm0106-hsc-sim-160219-92,,,,,,,singles-BM0106-HSC-SIM-160219-92,GSM2540582,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540582,NONE,"GSE96769, GSE96772",0,SRX2649885,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613205,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649885
singles-bm0106-hsc-sim-160219-93,,,,,,,singles-BM0106-HSC-SIM-160219-93,GSM2540583,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540583,NONE,"GSE96769, GSE96772",0,SRX2649886,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613204,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649886
singles-bm0106-hsc-sim-160219-94,,,,,,,singles-BM0106-HSC-SIM-160219-94,GSM2540584,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540584,NONE,"GSE96769, GSE96772",0,SRX2649887,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613203,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649887
singles-bm0106-hsc-sim-160219-95,,,,,,,singles-BM0106-HSC-SIM-160219-95,GSM2540585,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540585,NONE,"GSE96769, GSE96772",0,SRX2649888,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613202,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649888
singles-bm0106-hsc-sim-160219-96,,,,,,,singles-BM0106-HSC-SIM-160219-96,GSM2540586,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540586,NONE,"GSE96769, GSE96772",0,SRX2649889,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613201,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649889
singles-bm0828-hsc-fresh-151027-1,,,,,,,singles-BM0828-HSC-fresh-151027-1,GSM2540587,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540587,NONE,"GSE96769, GSE96772",0,SRX2649890,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613200,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649890
singles-bm0828-hsc-fresh-151027-2,,,,,,,singles-BM0828-HSC-fresh-151027-2,GSM2540588,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540588,NONE,"GSE96769, GSE96772",0,SRX2649891,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613199,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649891
singles-bm0828-hsc-fresh-151027-3,,,,,,,singles-BM0828-HSC-fresh-151027-3,GSM2540589,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540589,NONE,"GSE96769, GSE96772",0,SRX2649892,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613198,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649892
singles-bm0828-hsc-fresh-151027-4,,,,,,,singles-BM0828-HSC-fresh-151027-4,GSM2540590,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540590,NONE,"GSE96769, GSE96772",0,SRX2649893,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613197,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649893
singles-bm0828-hsc-fresh-151027-5,,,,,,,singles-BM0828-HSC-fresh-151027-5,GSM2540591,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540591,NONE,"GSE96769, GSE96772",0,SRX2649894,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613196,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649894
singles-bm0828-hsc-fresh-151027-6,,,,,,,singles-BM0828-HSC-fresh-151027-6,GSM2540592,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540592,NONE,"GSE96769, GSE96772",0,SRX2649895,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613195,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649895
singles-bm0828-hsc-fresh-151027-7,,,,,,,singles-BM0828-HSC-fresh-151027-7,GSM2540593,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540593,NONE,"GSE96769, GSE96772",0,SRX2649896,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613194,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649896
singles-bm0828-hsc-fresh-151027-8,,,,,,,singles-BM0828-HSC-fresh-151027-8,GSM2540594,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540594,NONE,"GSE96769, GSE96772",0,SRX2649897,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613193,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649897
singles-bm0828-hsc-fresh-151027-9,,,,,,,singles-BM0828-HSC-fresh-151027-9,GSM2540595,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540595,NONE,"GSE96769, GSE96772",0,SRX2649898,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613192,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649898
singles-bm0828-hsc-fresh-151027-10,,,,,,,singles-BM0828-HSC-fresh-151027-10,GSM2540596,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540596,NONE,"GSE96769, GSE96772",0,SRX2649899,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613191,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649899
singles-bm0828-hsc-fresh-151027-11,,,,,,,singles-BM0828-HSC-fresh-151027-11,GSM2540597,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540597,NONE,"GSE96769, GSE96772",0,SRX2649900,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613190,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649900
singles-bm0828-hsc-fresh-151027-12,,,,,,,singles-BM0828-HSC-fresh-151027-12,GSM2540598,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540598,NONE,"GSE96769, GSE96772",0,SRX2649901,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613189,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649901
singles-bm0828-hsc-fresh-151027-13,,,,,,,singles-BM0828-HSC-fresh-151027-13,GSM2540599,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540599,NONE,"GSE96769, GSE96772",0,SRX2649902,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613188,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649902
singles-bm0828-hsc-fresh-151027-14,,,,,,,singles-BM0828-HSC-fresh-151027-14,GSM2540600,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540600,NONE,"GSE96769, GSE96772",0,SRX2649903,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613187,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649903
singles-bm0828-hsc-fresh-151027-15,,,,,,,singles-BM0828-HSC-fresh-151027-15,GSM2540601,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540601,NONE,"GSE96769, GSE96772",0,SRX2649904,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613186,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649904
singles-bm0828-hsc-fresh-151027-16,,,,,,,singles-BM0828-HSC-fresh-151027-16,GSM2540602,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540602,NONE,"GSE96769, GSE96772",0,SRX2649905,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613185,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649905
singles-bm0828-hsc-fresh-151027-17,,,,,,,singles-BM0828-HSC-fresh-151027-17,GSM2540603,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540603,NONE,"GSE96769, GSE96772",0,SRX2649906,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613183,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649906
singles-bm0828-hsc-fresh-151027-18,,,,,,,singles-BM0828-HSC-fresh-151027-18,GSM2540604,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540604,NONE,"GSE96769, GSE96772",0,SRX2649907,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613182,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649907
singles-bm0828-hsc-fresh-151027-19,,,,,,,singles-BM0828-HSC-fresh-151027-19,GSM2540605,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540605,NONE,"GSE96769, GSE96772",0,SRX2649908,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613181,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649908
singles-bm0828-hsc-fresh-151027-20,,,,,,,singles-BM0828-HSC-fresh-151027-20,GSM2540606,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540606,NONE,"GSE96769, GSE96772",0,SRX2649909,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613180,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649909
singles-bm0828-hsc-fresh-151027-21,,,,,,,singles-BM0828-HSC-fresh-151027-21,GSM2540607,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540607,NONE,"GSE96769, GSE96772",0,SRX2649910,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613179,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649910
singles-bm0828-hsc-fresh-151027-22,,,,,,,singles-BM0828-HSC-fresh-151027-22,GSM2540608,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540608,NONE,"GSE96769, GSE96772",0,SRX2649911,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613178,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649911
singles-bm0828-hsc-fresh-151027-23,,,,,,,singles-BM0828-HSC-fresh-151027-23,GSM2540609,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540609,NONE,"GSE96769, GSE96772",0,SRX2649912,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613184,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649912
singles-bm0828-hsc-fresh-151027-24,,,,,,,singles-BM0828-HSC-fresh-151027-24,GSM2540610,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540610,NONE,"GSE96769, GSE96772",0,SRX2649913,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613443,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649913
singles-bm0828-hsc-fresh-151027-25,,,,,,,singles-BM0828-HSC-fresh-151027-25,GSM2540611,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540611,NONE,"GSE96769, GSE96772",0,SRX2649914,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613442,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649914
