sample_name,protocol,organism,read_type,data_source,srr,srx,sample_title,sample_geo_accession,sample_status,sample_submission_date,sample_last_update_date,sample_type,sample_channel_count,sample_source_name_ch1,sample_organism_ch1,sample_taxid_ch1,sample_molecule_ch1,sample_extract_protocol_ch1,sample_description,sample_data_processing,sample_platform_id,sample_contact_name,sample_contact_institute,sample_contact_address,sample_contact_city,sample_contact_state,sample_contact_zip_postal_code,sample_contact_country,sample_instrument_model,sample_library_selection,sample_library_source,sample_library_strategy,sample_supplementary_file_1,sample_series_id,sample_data_row_count,big_key,patient,condition,tissue,tissue_source,project,raw_data_location,raw_data_id,assay,library_strategy,genome_build,supplementary_files_format_and_content,biosample
kpmp_20200115a_10x-r,,,,,,,KPMP_20200115A_10X-R,GSM5554529,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Nuclei were isolated from cryosectioned tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.ufketkw with the exception that 4',6-diamidino-2-phenylindole (DAPI) was excluded from the nuclear extraction buffer and only used to stain a subset of nuclei used for counting, 10X single nucleus RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.86khzcw using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_snCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.6.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, Mitochondrial transcripts (MT-*) were removed, Doublets were identified using the DoubletDetection software (v2.4.0) and removed, Cell barcodes having greater than 400 and less than 7500 genes detected were kept for downstream analyses, A gene UMI ratio filter (g ...",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183277, GSE183279",0,GSM5554529,29-10012,Diabetic Kidney DIsease (DKD),Kidney Cortex,Biopsy,KPMP,atlas.kpmp.org,,10X snRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207101
kpmp_20200115b_10x-r,,,,,,,KPMP_20200115B_10X-R,GSM5554530,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney Medulla,Homo sapiens,9606,polyA RNA,"Nuclei were isolated from cryosectioned tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.ufketkw with the exception that 4',6-diamidino-2-phenylindole (DAPI) was excluded from the nuclear extraction buffer and only used to stain a subset of nuclei used for counting, 10X single nucleus RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.86khzcw using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_snCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.6.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, Mitochondrial transcripts (MT-*) were removed, Doublets were identified using the DoubletDetection software (v2.4.0) and removed, Cell barcodes having greater than 400 and less than 7500 genes detected were kept for downstream analyses, A gene UMI ratio filter (g ...",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183277, GSE183279",0,GSM5554530,31-10013,Hypertensive CKD (H-CKD),Kidney Medulla,Biopsy,KPMP,atlas.kpmp.org,,10X snRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207102
kpmp_20200212a_10x-r,,,,,,,KPMP_20200212A_10X-R,GSM5554531,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Nuclei were isolated from cryosectioned tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.ufketkw with the exception that 4',6-diamidino-2-phenylindole (DAPI) was excluded from the nuclear extraction buffer and only used to stain a subset of nuclei used for counting, 10X single nucleus RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.86khzcw using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_snCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.6.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, Mitochondrial transcripts (MT-*) were removed, Doublets were identified using the DoubletDetection software (v2.4.0) and removed, Cell barcodes having greater than 400 and less than 7500 genes detected were kept for downstream analyses, A gene UMI ratio filter (g ...",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183277, GSE183279",0,GSM5554531,32-2,Acute Kidney Injury (AKI),Kidney Cortex,Biopsy,KPMP,atlas.kpmp.org,,10X snRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207103
kpmp_20200212b_10x-r,,,,,,,KPMP_20200212B_10X-R,GSM5554532,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney Medulla,Homo sapiens,9606,polyA RNA,"Nuclei were isolated from cryosectioned tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.ufketkw with the exception that 4',6-diamidino-2-phenylindole (DAPI) was excluded from the nuclear extraction buffer and only used to stain a subset of nuclei used for counting, 10X single nucleus RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.86khzcw using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_snCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.6.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, Mitochondrial transcripts (MT-*) were removed, Doublets were identified using the DoubletDetection software (v2.4.0) and removed, Cell barcodes having greater than 400 and less than 7500 genes detected were kept for downstream analyses, A gene UMI ratio filter (g ...",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183277, GSE183279",0,GSM5554532,31-10000,Hypertensive CKD (H-CKD),Kidney Medulla,Biopsy,KPMP,atlas.kpmp.org,,10X snRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207104
kpmp_20200212c_10x-r,,,,,,,KPMP_20200212C_10X-R,GSM5554533,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney Medulla,Homo sapiens,9606,polyA RNA,"Nuclei were isolated from cryosectioned tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.ufketkw with the exception that 4',6-diamidino-2-phenylindole (DAPI) was excluded from the nuclear extraction buffer and only used to stain a subset of nuclei used for counting, 10X single nucleus RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.86khzcw using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_snCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.6.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, Mitochondrial transcripts (MT-*) were removed, Doublets were identified using the DoubletDetection software (v2.4.0) and removed, Cell barcodes having greater than 400 and less than 7500 genes detected were kept for downstream analyses, A gene UMI ratio filter (g ...",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183277, GSE183279",0,GSM5554533,33-10005,Acute Kidney Injury (AKI),Kidney Medulla,Biopsy,KPMP,atlas.kpmp.org,,10X snRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207105
kpmp_20200212d_10x-r,,,,,,,KPMP_20200212D_10X-R,GSM5554534,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Nuclei were isolated from cryosectioned tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.ufketkw with the exception that 4',6-diamidino-2-phenylindole (DAPI) was excluded from the nuclear extraction buffer and only used to stain a subset of nuclei used for counting, 10X single nucleus RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.86khzcw using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_snCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.6.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, Mitochondrial transcripts (MT-*) were removed, Doublets were identified using the DoubletDetection software (v2.4.0) and removed, Cell barcodes having greater than 400 and less than 7500 genes detected were kept for downstream analyses, A gene UMI ratio filter (g ...",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183277, GSE183279",0,GSM5554534,32-10034,Acute Kidney Injury (AKI),Kidney Cortex,Biopsy,KPMP,atlas.kpmp.org,,10X snRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207106
kpmp_20200212e_10x-r,,,,,,,KPMP_20200212E_10X-R,GSM5554535,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Nuclei were isolated from cryosectioned tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.ufketkw with the exception that 4',6-diamidino-2-phenylindole (DAPI) was excluded from the nuclear extraction buffer and only used to stain a subset of nuclei used for counting, 10X single nucleus RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.86khzcw using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_snCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.6.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, Mitochondrial transcripts (MT-*) were removed, Doublets were identified using the DoubletDetection software (v2.4.0) and removed, Cell barcodes having greater than 400 and less than 7500 genes detected were kept for downstream analyses, A gene UMI ratio filter (g ...",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183277, GSE183279",0,GSM5554535,33-10006,Acute Kidney Injury (AKI),Kidney Cortex,Biopsy,KPMP,atlas.kpmp.org,,10X snRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207107
kpmp_20200212f_10x-r,,,,,,,KPMP_20200212F_10X-R,GSM5554536,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney Medulla,Homo sapiens,9606,polyA RNA,"Nuclei were isolated from cryosectioned tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.ufketkw with the exception that 4',6-diamidino-2-phenylindole (DAPI) was excluded from the nuclear extraction buffer and only used to stain a subset of nuclei used for counting, 10X single nucleus RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.86khzcw using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_snCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.6.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, Mitochondrial transcripts (MT-*) were removed, Doublets were identified using the DoubletDetection software (v2.4.0) and removed, Cell barcodes having greater than 400 and less than 7500 genes detected were kept for downstream analyses, A gene UMI ratio filter (g ...",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183277, GSE183279",0,GSM5554536,29-10013,Diabetic Kidney DIsease (DKD),Kidney Medulla,Biopsy,KPMP,atlas.kpmp.org,,10X snRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207108
kpmp_20200212g_10x-r,,,,,,,KPMP_20200212G_10X-R,GSM5554537,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Nuclei were isolated from cryosectioned tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.ufketkw with the exception that 4',6-diamidino-2-phenylindole (DAPI) was excluded from the nuclear extraction buffer and only used to stain a subset of nuclei used for counting, 10X single nucleus RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.86khzcw using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_snCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.6.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, Mitochondrial transcripts (MT-*) were removed, Doublets were identified using the DoubletDetection software (v2.4.0) and removed, Cell barcodes having greater than 400 and less than 7500 genes detected were kept for downstream analyses, A gene UMI ratio filter (g ...",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183277, GSE183279",0,GSM5554537,29-10010,Diabetic Kidney DIsease (DKD),Kidney Cortex,Biopsy,KPMP,atlas.kpmp.org,,10X snRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207109
kpmp_20200212h_10x-r,,,,,,,KPMP_20200212H_10X-R,GSM5554538,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Nuclei were isolated from cryosectioned tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.ufketkw with the exception that 4',6-diamidino-2-phenylindole (DAPI) was excluded from the nuclear extraction buffer and only used to stain a subset of nuclei used for counting, 10X single nucleus RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.86khzcw using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_snCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.6.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, Mitochondrial transcripts (MT-*) were removed, Doublets were identified using the DoubletDetection software (v2.4.0) and removed, Cell barcodes having greater than 400 and less than 7500 genes detected were kept for downstream analyses, A gene UMI ratio filter (g ...",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183277, GSE183279",0,GSM5554538,31-10035,Diabetic Kidney DIsease (DKD),Kidney Cortex,Biopsy,KPMP,atlas.kpmp.org,,10X snRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207110
kpmp_20190829c_10x-r,,,,,,,KPMP_20190829C_10X-R,GSM5554539,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney Medulla,Homo sapiens,9606,polyA RNA,"Nuclei were isolated from cryosectioned tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.ufketkw with the exception that 4',6-diamidino-2-phenylindole (DAPI) was excluded from the nuclear extraction buffer and only used to stain a subset of nuclei used for counting, 10X single nucleus RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.86khzcw using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_snCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_snCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.6.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, Mitochondrial transcripts (MT-*) were removed, Doublets were identified using the DoubletDetection software (v2.4.0) and removed, Cell barcodes having greater than 400 and less than 7500 genes detected were kept for downstream analyses, A gene UMI ratio filter (g ...",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183277, GSE183279",0,GSM5554539,3477,Chronic Kidney Disease,Kidney Medulla,Nephrectomy,KPMP,atlas.kpmp.org,,10X snRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207111
