sample_name,protocol,organism,read_type,data_source,srr,srx,sample_title,sample_geo_accession,sample_status,sample_submission_date,sample_last_update_date,sample_type,sample_channel_count,sample_source_name_ch1,sample_organism_ch1,sample_taxid_ch1,sample_molecule_ch1,sample_description,sample_platform_id,sample_contact_name,sample_contact_email,sample_contact_institute,sample_contact_address,sample_contact_city,sample_contact_state,sample_contact_zip_postal_code,sample_contact_country,sample_instrument_model,sample_library_selection,sample_library_source,sample_library_strategy,gsm_id,sample_supplementary_file_1,sample_series_id,sample_data_row_count,big_key,tissue,chip_antibody,chip_antibody_vendor,chip_antibody_cat_,chip_antibody_lot_batch_,genome_build,biosample,sra
h3k27ac_df_2484_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856348,SRX8406353,H3K27ac_DF_2484_N,GSM4569999,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27ac_2484-8_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4569999,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569999/suppl/GSM4569999_H3K27ac_DF_2484_N.bw,GSE130408,0,SRX8406353,localized prostate tissue,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032473,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406353
h3k27ac_nki_1_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856349,SRX8406354,H3K27AC_NKI_1_N,GSM4570000,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_1_H3K27AC_Healthy,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570000,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570000/suppl/GSM4570000_H3K27AC_NKI_1_N.bw,GSE130408,0,SRX8406354,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032472,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406354
h3k27ac_nki_13_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856350,SRX8406355,H3K27AC_NKI_13_N,GSM4570001,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_13_H3K27AC_Healthy,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570001,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570001/suppl/GSM4570001_H3K27AC_NKI_13_N.bw,GSE130408,0,SRX8406355,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032471,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406355
h3k27ac_nki_19_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856351,SRX8406356,H3K27AC_NKI_19_N,GSM4570002,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_19_H3K27AC_Healthy,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570002,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570002/suppl/GSM4570002_H3K27AC_NKI_19_N.bw,GSE130408,0,SRX8406356,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032470,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406356
h3k27ac_nki_25_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856352,SRX8406357,H3K27AC_NKI_25_N,GSM4570003,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_25_H3K27AC_Healthy_rep2,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570003,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570003/suppl/GSM4570003_H3K27AC_NKI_25_N.bw,GSE130408,0,SRX8406357,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032469,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406357
h3k27ac_nki_27_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856353,SRX8406358,H3K27AC_NKI_27_N,GSM4570004,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_27_H3K27AC_Healthy,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570004,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570004/suppl/GSM4570004_H3K27AC_NKI_27_N.bw,GSE130408,0,SRX8406358,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032468,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406358
h3k27ac_nki_29_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856354,SRX8406359,H3K27AC_NKI_29_N,GSM4570005,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_29_H3K27AC_Healthy,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570005,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570005/suppl/GSM4570005_H3K27AC_NKI_29_N.bw,GSE130408,0,SRX8406359,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032510,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406359
h3k27ac_nki_5_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856355,SRX8406360,H3K27AC_NKI_5_N,GSM4570006,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_5_H3K27AC_Healthy,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570006,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570006/suppl/GSM4570006_H3K27AC_NKI_5_N.bw,GSE130408,0,SRX8406360,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032492,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406360
h3k27ac_nki_7_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856356,SRX8406361,H3K27AC_NKI_7_N,GSM4570007,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_7_H3K27AC_Healthy,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570007,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570007/suppl/GSM4570007_H3K27AC_NKI_7_N.bw,GSE130408,0,SRX8406361,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032491,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406361
h3k27ac_df_2319_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856357,SRX8406362,H3K27ac_DF_2319_T,GSM4570008,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27ac_2319_T_B,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570008,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570008/suppl/GSM4570008_H3K27ac_DF_2319_T.bw,GSE130408,0,SRX8406362,localized prostate tissue,H3k27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032490,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406362
h3k27ac_df_2030_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856358,SRX8406363,H3K27ac_DF_2030_T,GSM4570009,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27ac_2030_T_B,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570009,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570009/suppl/GSM4570009_H3K27ac_DF_2030_T.bw,GSE130408,0,SRX8406363,localized prostate tissue,H3k27ac,Diagenode,C15410197,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032489,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406363
h3k27ac_df_2078_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856359,SRX8406364,H3K27ac_DF_2078_T,GSM4570010,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27ac_2078_T_A,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570010,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570010/suppl/GSM4570010_H3K27ac_DF_2078_T.bw,GSE130408,0,SRX8406364,localized prostate tissue,H3k27ac,Diagenode,C15410198,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032488,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406364
h3k27ac_df_2076_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856360,SRX8406365,H3K27ac_DF_2076_T,GSM4570011,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27ac_2076_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570011,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570011/suppl/GSM4570011_H3K27ac_DF_2076_T.bw,GSE130408,0,SRX8406365,localized prostate tissue,H3k27ac,Diagenode,C15410199,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032487,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406365
h3k27ac_df_2228_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856361,SRX8406366,H3K27ac_DF_2228_T,GSM4570012,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27ac_2228_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570012,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570012/suppl/GSM4570012_H3K27ac_DF_2228_T.bw,GSE130408,0,SRX8406366,localized prostate tissue,H3k27ac,Diagenode,C15410200,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032486,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406366
h3k27ac_df_2060_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856362,SRX8406367,H3k27ac_DF_2060_T,GSM4570013,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3k27ac_2060-7_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570013,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570013/suppl/GSM4570013_H3k27ac_DF_2060_T.bw,GSE130408,0,SRX8406367,localized prostate tissue,H3k27ac,Diagenode,C15410201,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032485,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406367
h3k27ac_df_2087_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856363,SRX8406368,H3k27ac_DF_2087_T,GSM4570014,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3k27ac_2087-6_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570014/suppl/GSM4570014_H3k27ac_DF_2087_T.bw,GSE130408,0,SRX8406368,localized prostate tissue,H3k27ac,Diagenode,C15410202,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032484,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406368
h3k27ac_df_2113_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856364,SRX8406369,H3k27ac_DF_2113_T,GSM4570015,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3k27ac_2113-8_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570015,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570015/suppl/GSM4570015_H3k27ac_DF_2113_T.bw,GSE130408,0,SRX8406369,localized prostate tissue,H3k27ac,Diagenode,C15410203,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032509,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406369
h3k27ac_df_2025_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856365,SRX8406370,H3k27ac_DF_2025_T,GSM4570016,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3k27ac_2025-2_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570016,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570016/suppl/GSM4570016_H3k27ac_DF_2025_T.bw,GSE130408,0,SRX8406370,localized prostate tissue,H3k27ac,Diagenode,C15410204,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032508,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406370
h3k27ac_df_2038_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856366,SRX8406371,H3k27ac_DF_2038_T,GSM4570017,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3k27ac_2038-6_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570017,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570017/suppl/GSM4570017_H3k27ac_DF_2038_T.bw,GSE130408,0,SRX8406371,localized prostate tissue,H3k27ac,Diagenode,C15410205,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032507,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406371
h3k27ac_df_2192_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856367,SRX8406372,H3k27ac_DF_2192_T,GSM4570018,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3k27ac_2192-5_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570018,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570018/suppl/GSM4570018_H3k27ac_DF_2192_T.bw,GSE130408,0,SRX8406372,localized prostate tissue,H3k27ac,Diagenode,C15410206,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032506,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406372
h3k27ac_df_2185_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856368,SRX8406373,H3k27ac_DF_2185_T,GSM4570019,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3k27ac_2185-5_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570019,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570019/suppl/GSM4570019_H3k27ac_DF_2185_T.bw,GSE130408,0,SRX8406373,localized prostate tissue,H3k27ac,Diagenode,C15410207,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032505,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406373
h3k27ac_df_2114_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856369,SRX8406374,H3k27ac_DF_2114_T,GSM4570020,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3k27ac_2114-8_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570020,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570020/suppl/GSM4570020_H3k27ac_DF_2114_T.bw,GSE130408,0,SRX8406374,localized prostate tissue,H3k27ac,Diagenode,C15410208,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032504,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406374
h3k27ac_df_1962_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856370,SRX8406375,H3k27ac_DF_1962_T,GSM4570021,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3k27ac_1962-7_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570021,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570021/suppl/GSM4570021_H3k27ac_DF_1962_T.bw,GSE130408,0,SRX8406375,localized prostate tissue,H3k27ac,Diagenode,C15410209,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032503,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406375
h3k27ac_df_2101_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856371,SRX8406376,H3k27ac_DF_2101_T,GSM4570022,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3k27ac_2101-2_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570022,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570022/suppl/GSM4570022_H3k27ac_DF_2101_T.bw,GSE130408,0,SRX8406376,localized prostate tissue,H3k27ac,Diagenode,C15410210,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032502,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406376
h3k27ac_df_2173_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856372,SRX8406377,H3k27ac_DF_2173_T,GSM4570023,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3k27ac_2173-6_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570023,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570023/suppl/GSM4570023_H3k27ac_DF_2173_T.bw,GSE130408,0,SRX8406377,localized prostate tissue,H3k27ac,Diagenode,C15410211,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032501,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406377
h3k27ac_df_2088_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856373,SRX8406378,H3k27ac_DF_2088_T,GSM4570024,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3k27ac_2088-2_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570024,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570024/suppl/GSM4570024_H3k27ac_DF_2088_T.bw,GSE130408,0,SRX8406378,localized prostate tissue,H3k27ac,Diagenode,C15410212,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032500,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406378
h3k27ac_df_2137_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856374,SRX8406379,H3k27ac_DF_2137_T,GSM4570025,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3k27ac_2137-1_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570025,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570025/suppl/GSM4570025_H3k27ac_DF_2137_T.bw,GSE130408,0,SRX8406379,localized prostate tissue,H3k27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032499,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406379
h3k27ac_df_2477_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856375,SRX8406380,H3K27ac_DF_2477_T,GSM4570026,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27ac_2477_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570026,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570026/suppl/GSM4570026_H3K27ac_DF_2477_T.bw,GSE130408,0,SRX8406380,localized prostate tissue,H3k27ac,Diagenode,C15410197,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032498,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406380
h3k27ac_df_2478_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856376,SRX8406381,H3K27ac_DF_2478_T,GSM4570027,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27ac_2478_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570027,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570027/suppl/GSM4570027_H3K27ac_DF_2478_T.bw,GSE130408,0,SRX8406381,localized prostate tissue,H3k27ac,Diagenode,C15410198,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032497,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406381
h3k27ac_df_2479_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856377,SRX8406382,H3K27ac_DF_2479_T,GSM4570028,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27ac_2479_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570028,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570028/suppl/GSM4570028_H3K27ac_DF_2479_T.bw,GSE130408,0,SRX8406382,localized prostate tissue,H3k27ac,Diagenode,C15410199,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032496,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406382
